Time,BS,Energy
1/2/2023 8:00,B_6,31.53961136
1/2/2023 10:00,B_6,26.00896861
1/2/2023 12:00,B_6,25.41106129
1/2/2023 13:00,B_6,25.85949178
1/2/2023 14:00,B_6,25.85949178
1/2/2023 15:00,B_6,26.4573991
1/2/2023 16:00,B_6,27.20478326
1/2/2023 17:00,B_6,29.59641256
1/2/2023 18:00,B_6,33.33333333
1/2/2023 19:00,B_6,31.68908819
1/2/2023 20:00,B_6,27.80269058
1/2/2023 21:00,B_6,27.80269058
1/2/2023 22:00,B_6,29.14798206
1/2/2023 23:00,B_6,27.50373692
1/3/2023 0:00,B_6,26.00896861
1/3/2023 1:00,B_6,24.5142003
1/3/2023 2:00,B_6,22.42152466
1/3/2023 5:00,B_6,22.122571
1/3/2023 6:00,B_6,22.57100149
1/3/2023 7:00,B_6,24.5142003
1/3/2023 8:00,B_6,26.00896861
1/3/2023 9:00,B_6,26.60687593
1/3/2023 10:00,B_6,27.05530643
1/3/2023 11:00,B_6,26.4573991
1/3/2023 12:00,B_6,26.9058296
1/3/2023 13:00,B_6,26.00896861
1/3/2023 14:00,B_6,26.00896861
1/3/2023 15:00,B_6,26.75635277
1/3/2023 16:00,B_6,26.60687593
1/3/2023 17:00,B_6,28.10164425
1/3/2023 18:00,B_6,28.8490284
1/3/2023 19:00,B_6,26.60687593
1/3/2023 20:00,B_6,26.75635277
1/3/2023 22:00,B_6,29.44693572
1/3/2023 23:00,B_6,27.80269058
1/4/2023 0:00,B_6,25.71001495
1/4/2023 2:00,B_6,23.01943199
1/4/2023 3:00,B_6,21.97309417
1/4/2023 5:00,B_6,21.82361734
1/4/2023 6:00,B_6,22.27204783
1/4/2023 7:00,B_6,22.72047833
1/4/2023 8:00,B_6,23.76681614
1/4/2023 9:00,B_6,26.30792227
1/4/2023 10:00,B_6,24.81315396
1/4/2023 12:00,B_6,25.41106129
1/4/2023 13:00,B_6,26.60687593
1/4/2023 14:00,B_6,26.00896861
1/4/2023 16:00,B_6,25.71001495
1/4/2023 17:00,B_6,27.50373692
1/4/2023 18:00,B_6,27.05530643
1/4/2023 19:00,B_6,25.85949178
1/4/2023 20:00,B_6,26.4573991
1/4/2023 21:00,B_6,29.89536622
1/4/2023 22:00,B_6,30.49327354
1/4/2023 23:00,B_6,30.34379671
1/5/2023 1:00,B_6,27.05530643
1/5/2023 3:00,B_6,21.82361734
1/5/2023 6:00,B_6,23.16890882
1/5/2023 11:00,B_6,25.71001495
1/5/2023 12:00,B_6,25.41106129
1/5/2023 16:00,B_6,25.26158445
1/5/2023 19:00,B_6,30.04484305
1/5/2023 20:00,B_6,27.35426009
1/5/2023 21:00,B_6,28.25112108
1/6/2023 3:00,B_6,21.82361734
1/6/2023 4:00,B_6,21.52466368
1/6/2023 5:00,B_6,22.72047833
1/6/2023 6:00,B_6,23.01943199
1/6/2023 7:00,B_6,29.29745889
1/6/2023 9:00,B_6,28.25112108
1/6/2023 10:00,B_6,27.35426009
1/6/2023 15:00,B_6,25.11210762
1/6/2023 16:00,B_6,26.15844544
1/6/2023 17:00,B_6,27.95216741
1/6/2023 18:00,B_6,31.98804185
1/6/2023 19:00,B_6,29.89536622
1/6/2023 20:00,B_6,25.71001495
1/6/2023 22:00,B_6,27.05530643
1/7/2023 6:00,B_6,22.86995516
1/7/2023 10:00,B_6,25.41106129
1/7/2023 15:00,B_6,23.76681614
1/7/2023 17:00,B_6,27.50373692
1/7/2023 23:00,B_6,28.55007474
1/1/2023 2:00,B_7,50.67264574
1/1/2023 4:00,B_7,49.17787743
1/1/2023 6:00,B_7,48.87892377
1/1/2023 7:00,B_7,49.77578475
1/1/2023 8:00,B_7,49.77578475
1/1/2023 9:00,B_7,49.32735426
1/1/2023 10:00,B_7,50.37369208
1/1/2023 12:00,B_7,50.82212257
1/1/2023 13:00,B_7,50.9715994
1/1/2023 14:00,B_7,50.52316891
1/1/2023 15:00,B_7,50.22421525
1/1/2023 16:00,B_7,49.32735426
1/1/2023 17:00,B_7,49.17787743
1/1/2023 19:00,B_7,50.82212257
1/1/2023 20:00,B_7,51.12107623
1/1/2023 22:00,B_7,51.27055306
1/1/2023 23:00,B_7,51.12107623
1/2/2023 1:00,B_7,49.92526158
1/2/2023 2:00,B_7,49.47683109
1/2/2023 3:00,B_7,49.47683109
1/2/2023 4:00,B_7,49.17787743
1/2/2023 5:00,B_7,49.32735426
1/2/2023 7:00,B_7,49.17787743
1/2/2023 8:00,B_7,49.92526158
1/2/2023 9:00,B_7,49.92526158
1/2/2023 10:00,B_7,50.07473842
1/2/2023 11:00,B_7,50.22421525
1/2/2023 12:00,B_7,49.77578475
1/2/2023 13:00,B_7,51.4200299
1/2/2023 14:00,B_7,49.92526158
1/2/2023 15:00,B_7,49.47683109
1/2/2023 16:00,B_7,49.47683109
1/2/2023 17:00,B_7,50.52316891
1/2/2023 18:00,B_7,50.82212257
1/2/2023 20:00,B_7,54.70852018
1/2/2023 21:00,B_7,51.4200299
1/2/2023 22:00,B_7,53.21375187
1/2/2023 23:00,B_7,52.76532138
1/3/2023 2:00,B_7,48.5799701
1/3/2023 3:00,B_7,49.17787743
1/3/2023 4:00,B_7,48.5799701
1/3/2023 7:00,B_7,48.87892377
1/3/2023 9:00,B_7,49.0284006
1/3/2023 10:00,B_7,50.07473842
1/3/2023 11:00,B_7,50.9715994
1/3/2023 12:00,B_7,51.71898356
1/3/2023 14:00,B_7,49.92526158
1/3/2023 15:00,B_7,50.07473842
1/3/2023 17:00,B_7,51.86846039
1/3/2023 18:00,B_7,51.56950673
1/3/2023 20:00,B_7,50.37369208
1/3/2023 21:00,B_7,50.67264574
1/3/2023 22:00,B_7,51.12107623
1/3/2023 23:00,B_7,51.86846039
1/4/2023 1:00,B_7,49.62630792
1/4/2023 2:00,B_7,49.32735426
1/4/2023 3:00,B_7,49.32735426
1/4/2023 5:00,B_7,48.5799701
1/4/2023 6:00,B_7,49.0284006
1/4/2023 7:00,B_7,49.47683109
1/4/2023 8:00,B_7,49.62630792
1/4/2023 10:00,B_7,50.52316891
1/4/2023 11:00,B_7,51.71898356
1/4/2023 12:00,B_7,52.16741405
1/4/2023 14:00,B_7,52.91479821
1/4/2023 17:00,B_7,50.37369208
1/4/2023 18:00,B_7,49.32735426
1/4/2023 19:00,B_7,51.12107623
1/4/2023 20:00,B_7,50.07473842
1/4/2023 21:00,B_7,51.4200299
1/5/2023 1:00,B_7,49.32735426
1/5/2023 2:00,B_7,49.77578475
1/5/2023 3:00,B_7,49.32735426
1/5/2023 6:00,B_7,48.72944694
1/5/2023 13:00,B_7,50.9715994
1/5/2023 16:00,B_7,52.76532138
1/5/2023 18:00,B_7,50.07473842
1/5/2023 19:00,B_7,49.17787743
1/5/2023 20:00,B_7,50.52316891
1/6/2023 0:00,B_7,50.52316891
1/6/2023 3:00,B_7,48.43049327
1/6/2023 4:00,B_7,47.68310912
1/6/2023 5:00,B_7,47.83258595
1/6/2023 6:00,B_7,49.62630792
1/6/2023 7:00,B_7,48.87892377
1/6/2023 10:00,B_7,49.17787743
1/6/2023 11:00,B_7,49.17787743
1/6/2023 16:00,B_7,49.62630792
1/6/2023 17:00,B_7,50.22421525
1/6/2023 18:00,B_7,49.77578475
1/6/2023 19:00,B_7,49.47683109
1/6/2023 20:00,B_7,50.82212257
1/6/2023 22:00,B_7,53.66218236
1/7/2023 6:00,B_7,48.87892377
1/7/2023 9:00,B_7,50.22421525
1/7/2023 10:00,B_7,49.77578475
1/7/2023 15:00,B_7,49.47683109
1/7/2023 17:00,B_7,49.0284006
1/7/2023 23:00,B_7,50.9715994
1/1/2023 1:00,B_8,29.29745889
1/1/2023 4:00,B_8,28.99850523
1/1/2023 5:00,B_8,29.14798206
1/1/2023 8:00,B_8,29.29745889
1/1/2023 10:00,B_8,29.59641256
1/1/2023 11:00,B_8,29.89536622
1/1/2023 12:00,B_8,29.89536622
1/1/2023 13:00,B_8,30.04484305
1/1/2023 14:00,B_8,30.04484305
1/1/2023 15:00,B_8,30.34379671
1/1/2023 16:00,B_8,30.49327354
1/1/2023 17:00,B_8,30.64275037
1/1/2023 18:00,B_8,30.49327354
1/1/2023 19:00,B_8,29.74588939
1/1/2023 20:00,B_8,31.09118087
1/1/2023 21:00,B_8,30.7922272
1/1/2023 22:00,B_8,30.49327354
1/2/2023 0:00,B_8,29.74588939
1/2/2023 1:00,B_8,29.14798206
1/2/2023 2:00,B_8,29.74588939
1/2/2023 3:00,B_8,29.29745889
1/2/2023 4:00,B_8,29.59641256
1/2/2023 5:00,B_8,29.44693572
1/2/2023 6:00,B_8,29.14798206
1/2/2023 7:00,B_8,29.59641256
1/2/2023 8:00,B_8,30.19431988
1/2/2023 9:00,B_8,30.19431988
1/2/2023 10:00,B_8,29.89536622
1/2/2023 11:00,B_8,30.34379671
1/2/2023 12:00,B_8,29.89536622
1/2/2023 16:00,B_8,31.39013453
1/2/2023 17:00,B_8,30.64275037
1/2/2023 18:00,B_8,30.19431988
1/2/2023 19:00,B_8,30.34379671
1/2/2023 20:00,B_8,30.49327354
1/2/2023 21:00,B_8,31.53961136
1/2/2023 22:00,B_8,30.64275037
1/2/2023 23:00,B_8,30.34379671
1/3/2023 0:00,B_8,30.34379671
1/3/2023 1:00,B_8,31.39013453
1/3/2023 2:00,B_8,30.34379671
1/3/2023 4:00,B_8,29.29745889
1/3/2023 5:00,B_8,29.44693572
1/3/2023 6:00,B_8,29.44693572
1/3/2023 7:00,B_8,29.89536622
1/3/2023 9:00,B_8,30.19431988
1/3/2023 10:00,B_8,30.64275037
1/3/2023 12:00,B_8,30.49327354
1/3/2023 14:00,B_8,30.34379671
1/3/2023 15:00,B_8,30.34379671
1/3/2023 16:00,B_8,30.7922272
1/3/2023 17:00,B_8,30.64275037
1/3/2023 18:00,B_8,30.49327354
1/3/2023 19:00,B_8,30.7922272
1/3/2023 20:00,B_8,31.39013453
1/3/2023 21:00,B_8,32.58594918
1/3/2023 22:00,B_8,31.83856502
1/3/2023 23:00,B_8,32.28699552
1/4/2023 0:00,B_8,33.632287
1/4/2023 1:00,B_8,32.58594918
1/4/2023 3:00,B_8,30.04484305
1/4/2023 4:00,B_8,30.04484305
1/4/2023 5:00,B_8,29.29745889
1/4/2023 6:00,B_8,29.74588939
1/4/2023 9:00,B_8,30.19431988
1/4/2023 10:00,B_8,30.94170404
1/4/2023 11:00,B_8,30.64275037
1/4/2023 12:00,B_8,31.68908819
1/4/2023 13:00,B_8,31.53961136
1/4/2023 15:00,B_8,32.43647235
1/4/2023 16:00,B_8,31.98804185
1/4/2023 17:00,B_8,32.28699552
1/4/2023 18:00,B_8,31.68908819
1/4/2023 19:00,B_8,31.83856502
1/4/2023 21:00,B_8,31.98804185
1/5/2023 0:00,B_8,29.89536622
1/5/2023 2:00,B_8,29.59641256
1/5/2023 3:00,B_8,29.44693572
1/5/2023 4:00,B_8,29.29745889
1/5/2023 5:00,B_8,29.44693572
1/5/2023 6:00,B_8,29.74588939
1/5/2023 7:00,B_8,29.89536622
1/5/2023 8:00,B_8,30.49327354
1/5/2023 10:00,B_8,30.34379671
1/5/2023 11:00,B_8,30.64275037
1/5/2023 12:00,B_8,30.19431988
1/5/2023 13:00,B_8,30.04484305
1/5/2023 16:00,B_8,30.7922272
1/5/2023 17:00,B_8,30.64275037
1/5/2023 18:00,B_8,30.34379671
1/5/2023 19:00,B_8,31.09118087
1/5/2023 22:00,B_8,30.34379671
1/6/2023 0:00,B_8,30.19431988
1/6/2023 1:00,B_8,29.59641256
1/6/2023 4:00,B_8,29.14798206
1/6/2023 5:00,B_8,28.99850523
1/6/2023 6:00,B_8,30.04484305
1/6/2023 8:00,B_8,29.74588939
1/6/2023 9:00,B_8,29.74588939
1/6/2023 11:00,B_8,29.89536622
1/6/2023 12:00,B_8,29.59641256
1/6/2023 13:00,B_8,29.59641256
1/6/2023 16:00,B_8,30.04484305
1/6/2023 17:00,B_8,30.49327354
1/6/2023 18:00,B_8,30.34379671
1/6/2023 21:00,B_8,30.64275037
1/6/2023 22:00,B_8,32.13751868
1/7/2023 9:00,B_8,29.74588939
1/7/2023 12:00,B_8,29.74588939
1/7/2023 14:00,B_8,29.59641256
1/7/2023 15:00,B_8,30.04484305
1/7/2023 19:00,B_8,29.44693572
1/7/2023 23:00,B_8,29.14798206
1/1/2023 2:00,B_9,8.669656203
1/1/2023 3:00,B_9,8.819133034
1/1/2023 4:00,B_9,8.669656203
1/1/2023 5:00,B_9,8.669656203
1/1/2023 6:00,B_9,15.54559043
1/1/2023 7:00,B_9,16.59192825
1/1/2023 10:00,B_9,16.44245142
1/1/2023 11:00,B_9,16.59192825
1/1/2023 12:00,B_9,16.59192825
1/1/2023 13:00,B_9,16.74140508
1/1/2023 14:00,B_9,16.59192825
1/1/2023 15:00,B_9,16.74140508
1/1/2023 16:00,B_9,16.74140508
1/1/2023 17:00,B_9,16.74140508
1/1/2023 18:00,B_9,16.89088191
1/1/2023 20:00,B_9,16.59192825
1/1/2023 23:00,B_9,16.59192825
1/2/2023 0:00,B_9,16.29297459
1/2/2023 1:00,B_9,9.56651719
1/2/2023 2:00,B_9,8.819133034
1/2/2023 3:00,B_9,8.819133034
1/2/2023 4:00,B_9,8.669656203
1/2/2023 5:00,B_9,8.819133034
1/2/2023 6:00,B_9,15.69506726
1/2/2023 9:00,B_9,16.59192825
1/2/2023 10:00,B_9,16.74140508
1/2/2023 11:00,B_9,16.89088191
1/2/2023 13:00,B_9,17.04035874
1/2/2023 14:00,B_9,16.74140508
1/2/2023 15:00,B_9,16.89088191
1/2/2023 16:00,B_9,16.89088191
1/2/2023 17:00,B_9,17.04035874
1/2/2023 18:00,B_9,16.89088191
1/2/2023 19:00,B_9,16.89088191
1/2/2023 20:00,B_9,16.74140508
1/2/2023 21:00,B_9,17.48878924
1/2/2023 22:00,B_9,17.33931241
1/2/2023 23:00,B_9,16.59192825
1/3/2023 0:00,B_9,16.59192825
1/3/2023 2:00,B_9,9.56651719
1/3/2023 3:00,B_9,8.819133034
1/3/2023 4:00,B_9,8.819133034
1/3/2023 5:00,B_9,8.819133034
1/3/2023 6:00,B_9,15.69506726
1/3/2023 7:00,B_9,16.74140508
1/3/2023 8:00,B_9,16.44245142
1/3/2023 9:00,B_9,16.74140508
1/3/2023 10:00,B_9,16.89088191
1/3/2023 11:00,B_9,16.89088191
1/3/2023 12:00,B_9,16.74140508
1/3/2023 13:00,B_9,17.18983558
1/3/2023 14:00,B_9,17.33931241
1/3/2023 16:00,B_9,17.48878924
1/3/2023 17:00,B_9,17.33931241
1/3/2023 19:00,B_9,17.33931241
1/3/2023 20:00,B_9,16.89088191
1/3/2023 22:00,B_9,16.89088191
1/4/2023 0:00,B_9,17.48878924
1/4/2023 1:00,B_9,9.56651719
1/4/2023 2:00,B_9,8.669656203
1/4/2023 3:00,B_9,8.669656203
1/4/2023 4:00,B_9,8.669656203
1/4/2023 5:00,B_9,8.669656203
1/4/2023 6:00,B_9,15.69506726
1/4/2023 10:00,B_9,16.89088191
1/4/2023 12:00,B_9,16.89088191
1/4/2023 13:00,B_9,17.04035874
1/4/2023 14:00,B_9,17.33931241
1/4/2023 16:00,B_9,17.18983558
1/4/2023 17:00,B_9,17.48878924
1/4/2023 18:00,B_9,17.48878924
1/4/2023 19:00,B_9,17.33931241
1/4/2023 21:00,B_9,16.59192825
1/4/2023 23:00,B_9,16.59192825
1/5/2023 0:00,B_9,16.44245142
1/5/2023 2:00,B_9,8.669656203
1/5/2023 3:00,B_9,8.819133034
1/5/2023 4:00,B_9,8.819133034
1/5/2023 5:00,B_9,8.819133034
1/5/2023 6:00,B_9,15.69506726
1/5/2023 8:00,B_9,16.74140508
1/5/2023 9:00,B_9,16.74140508
1/5/2023 11:00,B_9,16.74140508
1/5/2023 13:00,B_9,16.74140508
1/5/2023 16:00,B_9,16.74140508
1/5/2023 17:00,B_9,16.89088191
1/5/2023 19:00,B_9,16.89088191
1/5/2023 22:00,B_9,16.59192825
1/5/2023 23:00,B_9,16.59192825
1/6/2023 0:00,B_9,16.59192825
1/6/2023 1:00,B_9,9.56651719
1/6/2023 2:00,B_9,8.819133034
1/6/2023 3:00,B_9,8.819133034
1/6/2023 4:00,B_9,8.819133034
1/6/2023 6:00,B_9,15.54559043
1/6/2023 8:00,B_9,16.59192825
1/6/2023 9:00,B_9,16.44245142
1/6/2023 10:00,B_9,16.44245142
1/6/2023 11:00,B_9,16.59192825
1/6/2023 14:00,B_9,16.74140508
1/6/2023 16:00,B_9,16.74140508
1/6/2023 17:00,B_9,16.74140508
1/6/2023 18:00,B_9,16.89088191
1/6/2023 19:00,B_9,17.33931241
1/6/2023 20:00,B_9,17.04035874
1/6/2023 21:00,B_9,16.89088191
1/6/2023 22:00,B_9,16.89088191
1/6/2023 23:00,B_9,17.04035874
1/7/2023 2:00,B_9,8.669656203
1/7/2023 5:00,B_9,8.669656203
1/7/2023 9:00,B_9,16.29297459
1/7/2023 12:00,B_9,16.59192825
1/7/2023 14:00,B_9,16.59192825
1/7/2023 15:00,B_9,16.74140508
1/7/2023 19:00,B_9,16.74140508
1/7/2023 23:00,B_9,16.29297459
1/1/2023 1:00,B_10,30.34379671
1/1/2023 2:00,B_10,30.19431988
1/1/2023 4:00,B_10,30.19431988
1/1/2023 5:00,B_10,30.19431988
1/1/2023 6:00,B_10,30.34379671
1/1/2023 7:00,B_10,30.49327354
1/1/2023 9:00,B_10,30.7922272
1/1/2023 10:00,B_10,31.2406577
1/1/2023 11:00,B_10,32.73542601
1/1/2023 12:00,B_10,32.28699552
1/1/2023 14:00,B_10,31.09118087
1/1/2023 15:00,B_10,31.98804185
1/1/2023 16:00,B_10,31.39013453
1/1/2023 17:00,B_10,31.68908819
1/1/2023 18:00,B_10,30.7922272
1/1/2023 19:00,B_10,30.94170404
1/1/2023 22:00,B_10,30.49327354
1/1/2023 23:00,B_10,30.49327354
1/2/2023 0:00,B_10,30.34379671
1/2/2023 1:00,B_10,30.04484305
1/2/2023 2:00,B_10,30.19431988
1/2/2023 3:00,B_10,30.19431988
1/2/2023 4:00,B_10,30.34379671
1/2/2023 5:00,B_10,30.04484305
1/2/2023 6:00,B_10,30.34379671
1/2/2023 7:00,B_10,30.64275037
1/2/2023 8:00,B_10,31.39013453
1/2/2023 9:00,B_10,31.09118087
1/2/2023 10:00,B_10,31.09118087
1/2/2023 11:00,B_10,31.2406577
1/2/2023 12:00,B_10,31.53961136
1/2/2023 13:00,B_10,31.98804185
1/2/2023 14:00,B_10,31.83856502
1/2/2023 15:00,B_10,31.98804185
1/2/2023 16:00,B_10,31.83856502
1/2/2023 17:00,B_10,31.53961136
1/2/2023 18:00,B_10,31.2406577
1/2/2023 19:00,B_10,31.2406577
1/2/2023 20:00,B_10,30.94170404
1/2/2023 21:00,B_10,30.7922272
1/2/2023 22:00,B_10,30.7922272
1/2/2023 23:00,B_10,30.64275037
1/3/2023 0:00,B_10,30.49327354
1/3/2023 1:00,B_10,30.19431988
1/3/2023 2:00,B_10,30.49327354
1/3/2023 3:00,B_10,30.19431988
1/3/2023 4:00,B_10,30.19431988
1/3/2023 5:00,B_10,30.34379671
1/3/2023 6:00,B_10,30.49327354
1/3/2023 8:00,B_10,30.7922272
1/3/2023 9:00,B_10,31.2406577
1/3/2023 10:00,B_10,31.68908819
1/3/2023 11:00,B_10,31.98804185
1/3/2023 12:00,B_10,34.37967115
1/3/2023 13:00,B_10,33.03437967
1/3/2023 15:00,B_10,32.58594918
1/3/2023 16:00,B_10,33.1838565
1/3/2023 17:00,B_10,31.98804185
1/3/2023 18:00,B_10,31.53961136
1/3/2023 19:00,B_10,32.28699552
1/3/2023 21:00,B_10,30.7922272
1/4/2023 0:00,B_10,30.19431988
1/4/2023 1:00,B_10,30.34379671
1/4/2023 2:00,B_10,30.49327354
1/4/2023 3:00,B_10,30.34379671
1/4/2023 4:00,B_10,30.19431988
1/4/2023 5:00,B_10,30.34379671
1/4/2023 7:00,B_10,30.64275037
1/4/2023 8:00,B_10,31.39013453
1/4/2023 9:00,B_10,31.53961136
1/4/2023 10:00,B_10,32.13751868
1/4/2023 12:00,B_10,33.33333333
1/4/2023 13:00,B_10,33.48281016
1/4/2023 14:00,B_10,33.93124066
1/4/2023 18:00,B_10,33.48281016
1/4/2023 19:00,B_10,32.43647235
1/4/2023 23:00,B_10,30.7922272
1/5/2023 0:00,B_10,30.49327354
1/5/2023 3:00,B_10,30.34379671
1/5/2023 4:00,B_10,30.19431988
1/5/2023 7:00,B_10,30.7922272
1/5/2023 8:00,B_10,31.2406577
1/5/2023 10:00,B_10,32.43647235
1/5/2023 11:00,B_10,31.39013453
1/5/2023 12:00,B_10,31.83856502
1/5/2023 13:00,B_10,31.68908819
1/5/2023 16:00,B_10,31.83856502
1/5/2023 17:00,B_10,31.39013453
1/5/2023 18:00,B_10,31.2406577
1/6/2023 0:00,B_10,30.49327354
1/6/2023 1:00,B_10,30.34379671
1/6/2023 2:00,B_10,30.34379671
1/6/2023 3:00,B_10,30.34379671
1/6/2023 4:00,B_10,30.19431988
1/6/2023 5:00,B_10,29.89536622
1/6/2023 6:00,B_10,30.19431988
1/6/2023 8:00,B_10,30.7922272
1/6/2023 9:00,B_10,30.7922272
1/6/2023 10:00,B_10,30.94170404
1/6/2023 12:00,B_10,31.39013453
1/6/2023 13:00,B_10,31.2406577
1/6/2023 16:00,B_10,31.39013453
1/6/2023 18:00,B_10,31.2406577
1/6/2023 19:00,B_10,30.64275037
1/6/2023 20:00,B_10,30.49327354
1/6/2023 21:00,B_10,30.64275037
1/6/2023 22:00,B_10,30.49327354
1/6/2023 23:00,B_10,30.34379671
1/7/2023 2:00,B_10,30.19431988
1/7/2023 5:00,B_10,30.19431988
1/7/2023 9:00,B_10,30.64275037
1/7/2023 12:00,B_10,31.09118087
1/7/2023 14:00,B_10,31.53961136
1/7/2023 15:00,B_10,31.39013453
1/7/2023 19:00,B_10,30.94170404
1/1/2023 1:00,B_11,8.819133034
1/1/2023 3:00,B_11,8.22122571
1/1/2023 5:00,B_11,8.22122571
1/1/2023 6:00,B_11,14.79820628
1/1/2023 7:00,B_11,15.69506726
1/1/2023 10:00,B_11,15.69506726
1/1/2023 12:00,B_11,15.8445441
1/1/2023 13:00,B_11,15.8445441
1/1/2023 14:00,B_11,15.8445441
1/1/2023 16:00,B_11,16.59192825
1/1/2023 17:00,B_11,16.29297459
1/1/2023 18:00,B_11,16.14349776
1/1/2023 20:00,B_11,15.8445441
1/1/2023 22:00,B_11,15.8445441
1/1/2023 23:00,B_11,15.8445441
1/2/2023 0:00,B_11,15.69506726
1/2/2023 1:00,B_11,8.819133034
1/2/2023 2:00,B_11,8.22122571
1/2/2023 3:00,B_11,8.22122571
1/2/2023 6:00,B_11,14.79820628
1/2/2023 7:00,B_11,15.69506726
1/2/2023 8:00,B_11,15.99402093
1/2/2023 9:00,B_11,15.8445441
1/2/2023 10:00,B_11,16.14349776
1/2/2023 11:00,B_11,16.59192825
1/2/2023 12:00,B_11,15.99402093
1/2/2023 13:00,B_11,15.99402093
1/2/2023 15:00,B_11,16.44245142
1/2/2023 16:00,B_11,16.59192825
1/2/2023 17:00,B_11,16.14349776
1/2/2023 18:00,B_11,16.14349776
1/2/2023 19:00,B_11,15.99402093
1/2/2023 20:00,B_11,16.14349776
1/2/2023 23:00,B_11,15.8445441
1/3/2023 1:00,B_11,10.31390135
1/3/2023 2:00,B_11,8.819133034
1/3/2023 5:00,B_11,8.22122571
1/3/2023 6:00,B_11,14.79820628
1/3/2023 7:00,B_11,15.69506726
1/3/2023 8:00,B_11,15.8445441
1/3/2023 10:00,B_11,16.14349776
1/3/2023 11:00,B_11,16.44245142
1/3/2023 15:00,B_11,16.89088191
1/3/2023 16:00,B_11,16.59192825
1/3/2023 17:00,B_11,16.29297459
1/3/2023 19:00,B_11,16.44245142
1/3/2023 20:00,B_11,16.44245142
1/3/2023 21:00,B_11,17.04035874
1/4/2023 0:00,B_11,16.44245142
1/4/2023 1:00,B_11,9.865470852
1/4/2023 2:00,B_11,8.22122571
1/4/2023 3:00,B_11,8.22122571
1/4/2023 4:00,B_11,8.520179372
1/4/2023 6:00,B_11,14.94768311
1/4/2023 8:00,B_11,15.69506726
1/4/2023 9:00,B_11,16.14349776
1/4/2023 10:00,B_11,16.29297459
1/4/2023 11:00,B_11,16.74140508
1/4/2023 12:00,B_11,16.59192825
1/4/2023 13:00,B_11,16.74140508
1/4/2023 14:00,B_11,16.89088191
1/4/2023 15:00,B_11,16.89088191
1/4/2023 17:00,B_11,16.44245142
1/4/2023 18:00,B_11,16.44245142
1/4/2023 21:00,B_11,16.14349776
1/4/2023 23:00,B_11,16.14349776
1/5/2023 0:00,B_11,15.69506726
1/5/2023 2:00,B_11,8.22122571
1/5/2023 3:00,B_11,8.071748879
1/5/2023 4:00,B_11,8.22122571
1/5/2023 5:00,B_11,8.22122571
1/5/2023 6:00,B_11,14.94768311
1/5/2023 7:00,B_11,15.8445441
1/5/2023 8:00,B_11,15.8445441
1/5/2023 9:00,B_11,15.8445441
1/5/2023 10:00,B_11,15.8445441
1/5/2023 11:00,B_11,15.8445441
1/5/2023 12:00,B_11,15.8445441
1/5/2023 13:00,B_11,15.99402093
1/5/2023 18:00,B_11,16.14349776
1/5/2023 19:00,B_11,15.99402093
1/5/2023 22:00,B_11,15.99402093
1/5/2023 23:00,B_11,15.8445441
1/6/2023 0:00,B_11,15.99402093
1/6/2023 1:00,B_11,8.968609865
1/6/2023 2:00,B_11,8.071748879
1/6/2023 3:00,B_11,8.22122571
1/6/2023 4:00,B_11,8.22122571
1/6/2023 5:00,B_11,8.22122571
1/6/2023 6:00,B_11,14.94768311
1/6/2023 8:00,B_11,15.69506726
1/6/2023 9:00,B_11,15.69506726
1/6/2023 10:00,B_11,15.69506726
1/6/2023 11:00,B_11,15.69506726
1/6/2023 12:00,B_11,15.8445441
1/6/2023 13:00,B_11,15.99402093
1/6/2023 16:00,B_11,15.99402093
1/6/2023 17:00,B_11,15.99402093
1/6/2023 18:00,B_11,15.99402093
1/6/2023 19:00,B_11,15.8445441
1/6/2023 20:00,B_11,15.69506726
1/6/2023 22:00,B_11,15.8445441
1/6/2023 23:00,B_11,15.8445441
1/7/2023 2:00,B_11,8.22122571
1/7/2023 5:00,B_11,8.071748879
1/7/2023 9:00,B_11,15.54559043
1/7/2023 12:00,B_11,15.69506726
1/7/2023 14:00,B_11,15.69506726
1/7/2023 15:00,B_11,15.54559043
1/7/2023 23:00,B_11,15.3961136
1/1/2023 1:00,B_12,9.118086697
1/1/2023 2:00,B_12,8.370702541
1/1/2023 3:00,B_12,8.370702541
1/1/2023 4:00,B_12,8.370702541
1/1/2023 7:00,B_12,15.99402093
1/1/2023 8:00,B_12,15.99402093
1/1/2023 9:00,B_12,15.8445441
1/1/2023 10:00,B_12,15.99402093
1/1/2023 11:00,B_12,15.99402093
1/1/2023 12:00,B_12,15.99402093
1/1/2023 13:00,B_12,15.99402093
1/1/2023 14:00,B_12,15.8445441
1/1/2023 15:00,B_12,16.14349776
1/1/2023 16:00,B_12,16.14349776
1/1/2023 17:00,B_12,16.14349776
1/1/2023 18:00,B_12,15.99402093
1/1/2023 19:00,B_12,15.99402093
1/1/2023 20:00,B_12,15.99402093
1/1/2023 21:00,B_12,15.99402093
1/1/2023 23:00,B_12,15.69506726
1/2/2023 0:00,B_12,15.8445441
1/2/2023 1:00,B_12,9.267563528
1/2/2023 2:00,B_12,8.520179372
1/2/2023 3:00,B_12,8.520179372
1/2/2023 4:00,B_12,8.370702541
1/2/2023 7:00,B_12,15.99402093
1/2/2023 8:00,B_12,15.99402093
1/2/2023 9:00,B_12,15.99402093
1/2/2023 10:00,B_12,16.29297459
1/2/2023 11:00,B_12,16.29297459
